"x","y"
-42.2458333332209,-21.470833333
-42.2208333332186,-21.470833333
-42.2041666665504,-21.470833333
-42.1958333332164,-21.470833333
-42.1208333332096,-21.470833333
-42.0708333332052,-21.470833333
-42.3541666665639,-21.4791666663333
-42.3458333332298,-21.4791666663333
-42.3374999998957,-21.4791666663333
-42.2958333332253,-21.4791666663333
-42.2791666665572,-21.4791666663333
-42.2541666665549,-21.4791666663333
-42.2458333332209,-21.4791666663333
-42.2124999998845,-21.4791666663333
-42.1874999998823,-21.4791666663333
-42.1791666665482,-21.4791666663333
-42.1708333332141,-21.4791666663333
-42.16249999988,-21.4791666663333
-42.1458333332119,-21.4791666663333
-42.1208333332096,-21.4791666663333
-42.0958333332074,-21.4791666663333
-42.3791666665661,-21.4874999996667
-42.3541666665639,-21.4874999996667
-42.3291666665617,-21.4874999996667
-42.3208333332276,-21.4874999996667
-42.3124999998935,-21.4874999996667
-42.2791666665572,-21.4874999996667
-42.262499999889,-21.4874999996667
-42.2458333332209,-21.4874999996667
-42.2374999998868,-21.4874999996667
-42.2208333332186,-21.4874999996667
-42.2124999998845,-21.4874999996667
-42.1958333332164,-21.4874999996667
-42.1791666665482,-21.4874999996667
-42.154166666546,-21.4874999996667
-42.1458333332119,-21.4874999996667
-42.1374999998778,-21.4874999996667
-42.362499999898,-21.495833333
-42.3541666665639,-21.495833333
-42.3458333332298,-21.495833333
-42.3374999998957,-21.495833333
-42.3124999998935,-21.495833333
-42.3041666665594,-21.495833333
-42.2958333332253,-21.495833333
-42.2791666665572,-21.495833333
-42.2541666665549,-21.495833333
-42.2374999998868,-21.495833333
-42.2208333332186,-21.495833333
-42.16249999988,-21.495833333
-42.154166666546,-21.495833333
-42.3874999999002,-21.5041666663333
-42.3708333332321,-21.5041666663333
-42.3541666665639,-21.5041666663333
-42.3458333332298,-21.5041666663333
-42.3374999998957,-21.5041666663333
-42.3291666665617,-21.5041666663333
-42.3041666665594,-21.5041666663333
-42.2791666665572,-21.5041666663333
-42.2708333332231,-21.5041666663333
-42.262499999889,-21.5041666663333
-42.2458333332209,-21.5041666663333
-42.2124999998845,-21.5041666663333
-42.2041666665504,-21.5041666663333
-42.1958333332164,-21.5041666663333
-42.16249999988,-21.5041666663333
-42.1291666665437,-21.5041666663333
-42.3958333332343,-21.5124999996667
-42.3874999999002,-21.5124999996667
-42.3541666665639,-21.5124999996667
-42.262499999889,-21.5124999996667
-42.2541666665549,-21.5124999996667
-42.2124999998845,-21.5124999996667
-42.16249999988,-21.5124999996667
-42.3874999999002,-21.520833333
-42.3541666665639,-21.520833333
-42.3458333332298,-21.520833333
-42.3374999998957,-21.520833333
-42.3208333332276,-21.520833333
-42.2791666665572,-21.520833333
-42.2541666665549,-21.520833333
-42.2458333332209,-21.520833333
-42.2124999998845,-21.520833333
-42.1791666665482,-21.520833333
-42.3874999999002,-21.5291666663333
-42.362499999898,-21.5291666663333
-42.3541666665639,-21.5291666663333
-42.3458333332298,-21.5291666663333
-42.2958333332253,-21.5291666663333
-42.2791666665572,-21.5291666663333
-42.2374999998868,-21.5291666663333
-42.2291666665527,-21.5291666663333
-42.2041666665504,-21.5291666663333
-42.16249999988,-21.5291666663333
-42.3958333332343,-21.5374999996667
-42.362499999898,-21.5374999996667
-42.3541666665639,-21.5374999996667
-42.3458333332298,-21.5374999996667
-42.3124999998935,-21.5374999996667
-42.2958333332253,-21.5374999996667
-42.2791666665572,-21.5374999996667
-42.2374999998868,-21.5374999996667
-42.1791666665482,-21.5374999996667
-42.3874999999002,-21.545833333
-42.3791666665661,-21.545833333
-42.3708333332321,-21.545833333
-42.362499999898,-21.545833333
-42.3374999998957,-21.545833333
-42.3041666665594,-21.545833333
-42.2874999998913,-21.545833333
-42.262499999889,-21.545833333
-42.2124999998845,-21.545833333
-42.2041666665504,-21.545833333
-42.1958333332164,-21.545833333
-42.362499999898,-21.5541666663333
-42.3458333332298,-21.5541666663333
-42.3208333332276,-21.5541666663333
-42.3124999998935,-21.5541666663333
-42.2958333332253,-21.5541666663333
-42.2791666665572,-21.5541666663333
-42.2541666665549,-21.5541666663333
-42.2458333332209,-21.5541666663333
-42.2374999998868,-21.5541666663333
-42.2291666665527,-21.5541666663333
-42.2208333332186,-21.5541666663333
-42.2124999998845,-21.5541666663333
-42.4208333332365,-21.5624999996667
-42.4124999999025,-21.5624999996667
-42.4041666665684,-21.5624999996667
-42.3958333332343,-21.5624999996667
-42.3791666665661,-21.5624999996667
-42.3541666665639,-21.5624999996667
-42.3374999998957,-21.5624999996667
-42.3291666665617,-21.5624999996667
-42.3208333332276,-21.5624999996667
-42.2874999998913,-21.5624999996667
-42.2791666665572,-21.5624999996667
-42.262499999889,-21.5624999996667
-42.2374999998868,-21.5624999996667
-42.2291666665527,-21.5624999996667
-42.2208333332186,-21.5624999996667
-42.2124999998845,-21.5624999996667
-42.2041666665504,-21.5624999996667
-42.4374999999047,-21.570833333
-42.4208333332365,-21.570833333
-42.4124999999025,-21.570833333
-42.3874999999002,-21.570833333
-42.3708333332321,-21.570833333
-42.3541666665639,-21.570833333
-42.3458333332298,-21.570833333
-42.3041666665594,-21.570833333
-42.262499999889,-21.570833333
-42.2541666665549,-21.570833333
-42.2291666665527,-21.570833333
-42.4374999999047,-21.5791666663333
-42.3958333332343,-21.5791666663333
-42.3791666665661,-21.5791666663333
-42.3708333332321,-21.5791666663333
-42.3291666665617,-21.5791666663333
-42.2791666665572,-21.5791666663333
-42.2458333332209,-21.5791666663333
-42.2374999998868,-21.5791666663333
-42.2291666665527,-21.5791666663333
-42.4541666665729,-21.5874999996667
-42.4458333332388,-21.5874999996667
-42.4374999999047,-21.5874999996667
-42.3958333332343,-21.5874999996667
-42.3791666665661,-21.5874999996667
-42.3541666665639,-21.5874999996667
-42.3458333332298,-21.5874999996667
-42.3041666665594,-21.5874999996667
-42.2958333332253,-21.5874999996667
-42.2874999998913,-21.5874999996667
-42.2791666665572,-21.5874999996667
-42.2708333332231,-21.5874999996667
-42.2374999998868,-21.5874999996667
-42.462499999907,-21.595833333
-42.4541666665729,-21.595833333
-42.4374999999047,-21.595833333
-42.4041666665684,-21.595833333
-42.3708333332321,-21.595833333
-42.3541666665639,-21.595833333
-42.3208333332276,-21.595833333
-42.3041666665594,-21.595833333
-42.2958333332253,-21.595833333
-42.2874999998913,-21.595833333
-42.2708333332231,-21.595833333
-42.2541666665549,-21.595833333
-42.4374999999047,-21.6041666663333
-42.4291666665706,-21.6041666663333
-42.4124999999025,-21.6041666663333
-42.4041666665684,-21.6041666663333
-42.3958333332343,-21.6041666663333
-42.3541666665639,-21.6041666663333
-42.3458333332298,-21.6041666663333
-42.3208333332276,-21.6041666663333
-42.3124999998935,-21.6041666663333
-42.2791666665572,-21.6041666663333
-42.2541666665549,-21.6041666663333
-42.4541666665729,-21.6124999996667
-42.4208333332365,-21.6124999996667
-42.362499999898,-21.6124999996667
-42.3541666665639,-21.6124999996667
-42.3291666665617,-21.6124999996667
-42.3041666665594,-21.6124999996667
-42.262499999889,-21.6124999996667
-42.4791666665751,-21.620833333
-42.4541666665729,-21.620833333
-42.4291666665706,-21.620833333
-42.4124999999025,-21.620833333
-42.3791666665661,-21.620833333
-42.3708333332321,-21.620833333
-42.3458333332298,-21.620833333
-42.3041666665594,-21.620833333
-42.2874999998913,-21.620833333
-42.4791666665751,-21.6291666663333
-42.470833333241,-21.6291666663333
-42.462499999907,-21.6291666663333
-42.4458333332388,-21.6291666663333
-42.4041666665684,-21.6291666663333
-42.3874999999002,-21.6291666663333
-42.362499999898,-21.6291666663333
-42.3541666665639,-21.6291666663333
-42.3291666665617,-21.6291666663333
-42.3124999998935,-21.6291666663333
-42.470833333241,-21.6374999996667
-42.4541666665729,-21.6374999996667
-42.4458333332388,-21.6374999996667
-42.4291666665706,-21.6374999996667
-42.4208333332365,-21.6374999996667
-42.3958333332343,-21.6374999996667
-42.3791666665661,-21.6374999996667
-42.362499999898,-21.6374999996667
-42.3374999998957,-21.6374999996667
-42.3208333332276,-21.6374999996667
-42.3041666665594,-21.6374999996667
-42.2874999998913,-21.6374999996667
-42.4874999999092,-21.645833333
-42.4541666665729,-21.645833333
-42.4291666665706,-21.645833333
-42.4041666665684,-21.645833333
-42.3874999999002,-21.645833333
-42.362499999898,-21.645833333
-42.3458333332298,-21.645833333
-42.3291666665617,-21.645833333
-42.3124999998935,-21.645833333
-42.4958333332433,-21.6541666663333
-42.470833333241,-21.6541666663333
-42.462499999907,-21.6541666663333
-42.4458333332388,-21.6541666663333
-42.4374999999047,-21.6541666663333
-42.4208333332365,-21.6541666663333
-42.4124999999025,-21.6541666663333
-42.4041666665684,-21.6541666663333
-42.3874999999002,-21.6541666663333
-42.362499999898,-21.6541666663333
-42.3458333332298,-21.6541666663333
-42.3374999998957,-21.6541666663333
-42.3291666665617,-21.6541666663333
-42.3124999998935,-21.6541666663333
-42.2958333332253,-21.6541666663333
-42.5124999999114,-21.6624999996667
-42.5041666665774,-21.6624999996667
-42.4874999999092,-21.6624999996667
-42.4791666665751,-21.6624999996667
-42.470833333241,-21.6624999996667
-42.4374999999047,-21.6624999996667
-42.4291666665706,-21.6624999996667
-42.4041666665684,-21.6624999996667
-42.3874999999002,-21.6624999996667
-42.362499999898,-21.6624999996667
-42.3374999998957,-21.6624999996667
-42.3208333332276,-21.6624999996667
-42.3124999998935,-21.6624999996667
-42.5208333332455,-21.670833333
-42.4958333332433,-21.670833333
-42.470833333241,-21.670833333
-42.4458333332388,-21.670833333
-42.4374999999047,-21.670833333
-42.4291666665706,-21.670833333
-42.3874999999002,-21.670833333
-42.362499999898,-21.670833333
-42.3541666665639,-21.670833333
-42.3208333332276,-21.670833333
-42.4874999999092,-21.6791666663333
-42.470833333241,-21.6791666663333
-42.4541666665729,-21.6791666663333
-42.4374999999047,-21.6791666663333
-42.4291666665706,-21.6791666663333
-42.4208333332365,-21.6791666663333
-42.3958333332343,-21.6791666663333
-42.3708333332321,-21.6791666663333
-42.362499999898,-21.6791666663333
-42.3541666665639,-21.6791666663333
-42.5208333332455,-21.6874999996667
-42.5041666665774,-21.6874999996667
-42.4958333332433,-21.6874999996667
-42.4791666665751,-21.6874999996667
-42.462499999907,-21.6874999996667
-42.4458333332388,-21.6874999996667
-42.4124999999025,-21.6874999996667
-42.3791666665661,-21.6874999996667
-42.362499999898,-21.6874999996667
-42.3374999998957,-21.6874999996667
-42.5124999999114,-21.695833333
-42.5041666665774,-21.695833333
-42.4958333332433,-21.695833333
-42.4874999999092,-21.695833333
-42.4791666665751,-21.695833333
-42.462499999907,-21.695833333
-42.4124999999025,-21.695833333
-42.4041666665684,-21.695833333
-42.3958333332343,-21.695833333
-42.362499999898,-21.695833333
-42.3458333332298,-21.695833333
-42.5374999999137,-21.7041666663333
-42.470833333241,-21.7041666663333
-42.4541666665729,-21.7041666663333
-42.4458333332388,-21.7041666663333
-42.4291666665706,-21.7041666663333
-42.4124999999025,-21.7041666663333
-42.3958333332343,-21.7041666663333
-42.3874999999002,-21.7041666663333
-42.3458333332298,-21.7041666663333
-42.5208333332455,-21.7124999996667
-42.4958333332433,-21.7124999996667
-42.4874999999092,-21.7124999996667
-42.4791666665751,-21.7124999996667
-42.4041666665684,-21.7124999996667
-42.3791666665661,-21.7124999996667
-42.362499999898,-21.7124999996667
-42.3541666665639,-21.7124999996667
-42.3458333332298,-21.7124999996667
-42.3374999998957,-21.7124999996667
-42.5541666665818,-21.720833333
-42.462499999907,-21.720833333
-42.4458333332388,-21.720833333
-42.4374999999047,-21.720833333
-42.4208333332365,-21.720833333
-42.4041666665684,-21.720833333
-42.3958333332343,-21.720833333
-42.362499999898,-21.720833333
-42.3458333332298,-21.720833333
-42.5124999999114,-21.7291666663333
-42.4791666665751,-21.7291666663333
-42.470833333241,-21.7291666663333
-42.462499999907,-21.7291666663333
-42.4541666665729,-21.7291666663333
-42.4374999999047,-21.7291666663333
-42.4041666665684,-21.7291666663333
-42.3708333332321,-21.7291666663333
-42.362499999898,-21.7291666663333
-42.5541666665818,-21.7374999996667
-42.5458333332478,-21.7374999996667
-42.5374999999137,-21.7374999996667
-42.5208333332455,-21.7374999996667
-42.5124999999114,-21.7374999996667
-42.4874999999092,-21.7374999996667
-42.4791666665751,-21.7374999996667
-42.470833333241,-21.7374999996667
-42.462499999907,-21.7374999996667
-42.4291666665706,-21.7374999996667
-42.4124999999025,-21.7374999996667
-42.4041666665684,-21.7374999996667
-42.3958333332343,-21.7374999996667
-42.3791666665661,-21.7374999996667
-42.3541666665639,-21.7374999996667
-42.57083333325,-21.745833333
-42.5541666665818,-21.745833333
-42.5374999999137,-21.745833333
-42.5124999999114,-21.745833333
-42.5041666665774,-21.745833333
-42.4958333332433,-21.745833333
-42.470833333241,-21.745833333
-42.462499999907,-21.745833333
-42.4208333332365,-21.745833333
-42.3958333332343,-21.745833333
-42.3874999999002,-21.745833333
-42.362499999898,-21.745833333
-42.57083333325,-21.7541666663333
-42.5624999999159,-21.7541666663333
-42.5291666665796,-21.7541666663333
-42.5208333332455,-21.7541666663333
-42.5041666665774,-21.7541666663333
-42.4958333332433,-21.7541666663333
-42.4791666665751,-21.7541666663333
-42.470833333241,-21.7541666663333
-42.4541666665729,-21.7541666663333
-42.4458333332388,-21.7541666663333
-42.4374999999047,-21.7541666663333
-42.4291666665706,-21.7541666663333
-42.4124999999025,-21.7541666663333
-42.3958333332343,-21.7541666663333
-42.5791666665841,-21.7624999996667
-42.57083333325,-21.7624999996667
-42.5624999999159,-21.7624999996667
-42.5541666665818,-21.7624999996667
-42.5458333332478,-21.7624999996667
-42.5374999999137,-21.7624999996667
-42.5124999999114,-21.7624999996667
-42.4791666665751,-21.7624999996667
-42.4541666665729,-21.7624999996667
-42.4458333332388,-21.7624999996667
-42.4374999999047,-21.7624999996667
-42.4291666665706,-21.7624999996667
-42.4124999999025,-21.7624999996667
-42.5874999999182,-21.770833333
-42.57083333325,-21.770833333
-42.5624999999159,-21.770833333
-42.5541666665818,-21.770833333
-42.5458333332478,-21.770833333
-42.5374999999137,-21.770833333
-42.5124999999114,-21.770833333
-42.462499999907,-21.770833333
-42.4374999999047,-21.770833333
-42.3874999999002,-21.770833333
-42.3791666665661,-21.770833333
-42.6041666665863,-21.7791666663333
-42.5791666665841,-21.7791666663333
-42.5458333332478,-21.7791666663333
-42.5208333332455,-21.7791666663333
-42.5041666665774,-21.7791666663333
-42.4874999999092,-21.7791666663333
-42.4541666665729,-21.7791666663333
-42.4458333332388,-21.7791666663333
-42.4374999999047,-21.7791666663333
-42.4208333332365,-21.7791666663333
-42.3708333332321,-21.7791666663333
-42.6041666665863,-21.7874999996667
-42.5958333332522,-21.7874999996667
-42.5874999999182,-21.7874999996667
-42.5291666665796,-21.7874999996667
-42.5124999999114,-21.7874999996667
-42.4958333332433,-21.7874999996667
-42.4874999999092,-21.7874999996667
-42.4791666665751,-21.7874999996667
-42.470833333241,-21.7874999996667
-42.462499999907,-21.7874999996667
-42.4541666665729,-21.7874999996667
-42.4208333332365,-21.7874999996667
-42.4124999999025,-21.7874999996667
-42.4041666665684,-21.7874999996667
-42.3874999999002,-21.7874999996667
-42.3791666665661,-21.7874999996667
-42.6124999999204,-21.795833333
-42.5958333332522,-21.795833333
-42.57083333325,-21.795833333
-42.5208333332455,-21.795833333
-42.5124999999114,-21.795833333
-42.4958333332433,-21.795833333
-42.470833333241,-21.795833333
-42.462499999907,-21.795833333
-42.4541666665729,-21.795833333
-42.4458333332388,-21.795833333
-42.4291666665706,-21.795833333
-42.3958333332343,-21.795833333
-42.6208333332545,-21.8041666663333
-42.5958333332522,-21.8041666663333
-42.5541666665818,-21.8041666663333
-42.5458333332478,-21.8041666663333
-42.5374999999137,-21.8041666663333
-42.5208333332455,-21.8041666663333
-42.5041666665774,-21.8041666663333
-42.462499999907,-21.8041666663333
-42.4541666665729,-21.8041666663333
-42.4124999999025,-21.8041666663333
-42.3874999999002,-21.8041666663333
-42.3791666665661,-21.8041666663333
-42.6208333332545,-21.8124999996667
-42.6124999999204,-21.8124999996667
-42.5791666665841,-21.8124999996667
-42.57083333325,-21.8124999996667
-42.5541666665818,-21.8124999996667
-42.5458333332478,-21.8124999996667
-42.5208333332455,-21.8124999996667
-42.5124999999114,-21.8124999996667
-42.5041666665774,-21.8124999996667
-42.4874999999092,-21.8124999996667
-42.4791666665751,-21.8124999996667
-42.470833333241,-21.8124999996667
-42.462499999907,-21.8124999996667
-42.4208333332365,-21.8124999996667
-42.4124999999025,-21.8124999996667
-42.4041666665684,-21.8124999996667
-42.3958333332343,-21.8124999996667
-42.3791666665661,-21.8124999996667
-42.6291666665886,-21.820833333
-42.6208333332545,-21.820833333
-42.5874999999182,-21.820833333
-42.5624999999159,-21.820833333
-42.5541666665818,-21.820833333
-42.4791666665751,-21.820833333
-42.470833333241,-21.820833333
-42.4291666665706,-21.820833333
-42.4208333332365,-21.820833333
-42.4041666665684,-21.820833333
-42.3958333332343,-21.820833333
-42.3874999999002,-21.820833333
-42.3791666665661,-21.820833333
-42.5958333332522,-21.8291666663333
-42.5874999999182,-21.8291666663333
-42.470833333241,-21.8291666663333
-42.4541666665729,-21.8291666663333
-42.4374999999047,-21.8291666663333
-42.4124999999025,-21.8291666663333
-42.3791666665661,-21.8291666663333
-42.6458333332567,-21.8374999996667
-42.6374999999226,-21.8374999996667
-42.3958333332343,-21.8374999996667
-42.8458333332747,-22.895833333
-42.8374999999406,-22.895833333
-42.8291666666065,-22.895833333
-42.8208333332724,-22.895833333
-42.8624999999428,-22.9041666663333
-42.8458333332747,-22.9041666663333
-42.8374999999406,-22.9041666663333
-42.8291666666065,-22.9041666663333
-42.8208333332724,-22.9041666663333
-42.9041666666132,-22.9124999996667
-42.8874999999451,-22.9124999996667
-42.8624999999428,-22.9124999996667
-42.8541666666087,-22.9124999996667
-42.8208333332724,-22.9124999996667
-42.8708333332769,-22.920833333
-42.8624999999428,-22.920833333
-42.8541666666087,-22.920833333
-42.8208333332724,-22.920833333
-42.8124999999383,-22.920833333
-42.879166666611,-22.9291666663333
-42.8708333332769,-22.9291666663333
-42.8541666666087,-22.9291666663333
-42.8124999999383,-22.9291666663333
-42.7874999999361,-22.9291666663333
-42.9041666666132,-22.9374999996667
-42.879166666611,-22.9374999996667
-42.8624999999428,-22.9374999996667
-42.8291666666065,-22.9374999996667
-42.9041666666132,-22.945833333
-42.8958333332791,-22.945833333
-42.8874999999451,-22.945833333
-42.8458333332747,-22.945833333
-42.8374999999406,-22.945833333
-42.8208333332724,-22.945833333
-42.8124999999383,-22.945833333
-42.7874999999361,-22.945833333
-42.779166666602,-22.945833333
-42.9041666666132,-22.9541666663333
-42.8958333332791,-22.9541666663333
-42.8874999999451,-22.9541666663333
-42.8458333332747,-22.9541666663333
-42.8291666666065,-22.9541666663333
-42.8041666666043,-22.9541666663333
-42.7874999999361,-22.9541666663333
-42.9041666666132,-22.9624999996667
-42.8958333332791,-22.9624999996667
-42.879166666611,-22.9624999996667
-42.8541666666087,-22.9624999996667
-42.8458333332747,-22.9624999996667
-42.9041666666132,-22.970833333
